name,gt_ok,pred_ok,angle_error,lateral_near,lateral_far,line_iou,nav_iou,confidence,accurate
test_370,True,True,7.7317,2.54,11.39,0.1042,0.3152,0.023,False
test_371,True,True,0.1832,2.07,1.76,0.6606,0.3737,0.000,True
test_372,True,True,9.2236,7.36,22.24,0.0558,0.2939,0.058,False
test_373,True,True,23.2058,88.85,52.17,0.0019,0.1346,0.436,False
test_374,True,True,25.0529,108.58,68.79,0.0000,0.1824,0.211,False
test_375,True,True,3.4651,0.18,5.86,0.2336,0.3016,0.000,True
test_376,True,True,2.5603,2.93,7.14,0.1642,0.2521,0.019,True
test_377,True,True,3.9098,2.54,8.98,0.1461,0.3241,0.000,True
test_378,True,True,4.6824,0.26,8.15,0.1768,0.2680,0.000,True
test_379,True,True,6.6146,8.96,1.91,0.1327,0.3339,0.000,False
test_380,True,True,8.3867,105.06,91.55,0.0000,0.2405,0.082,False
test_381,True,True,28.5889,69.00,23.52,0.0288,0.3153,0.000,False
test_382,True,True,22.8778,71.38,35.20,0.0362,0.3214,0.000,False
test_383,True,True,6.3052,1.88,12.35,0.1285,0.2435,0.441,False
test_384,True,True,28.3505,89.64,44.50,0.0297,0.2869,0.289,False
test_385,True,True,13.0351,35.34,14.51,0.0644,0.1958,0.000,False
test_386,True,True,24.0093,110.30,72.24,0.0000,0.1277,0.124,False
test_387,True,True,2.2718,3.47,0.21,0.4880,0.2704,0.121,True
test_388,True,True,25.5829,82.48,41.60,0.0320,0.0717,0.231,False
test_389,True,True,10.4154,3.86,13.57,0.0786,0.3038,0.140,False
test_390,True,True,11.1036,29.10,11.57,0.0756,0.4600,0.000,False
test_391,True,True,6.7467,33.32,22.57,0.0000,0.4924,0.000,False
test_392,True,True,5.1928,44.69,36.46,0.0000,0.3994,0.000,False
test_393,True,True,0.9368,0.76,0.79,0.6971,0.4533,0.597,True
test_394,True,True,0.7130,4.15,2.94,0.4199,0.3579,0.463,True
test_395,True,True,9.2447,42.81,28.10,0.0000,0.4471,0.000,False
test_396,True,True,11.4614,36.27,17.77,0.0715,0.3397,0.000,False
test_397,True,True,5.1693,8.46,17.03,0.0163,0.5220,0.000,False
test_398,True,True,30.4240,89.17,40.61,0.0268,0.3976,0.000,False
test_399,True,True,24.2586,66.34,27.97,0.0341,0.4897,0.000,False
test_400,True,True,9.5335,14.94,29.92,0.0011,0.4160,0.161,False
test_401,True,True,5.3042,3.32,11.95,0.1180,0.4311,0.061,False
test_402,True,True,1.8595,15.11,18.08,0.0000,0.3441,0.000,False
test_403,True,True,2.3800,4.94,1.08,0.3729,0.4000,0.571,True
test_404,True,True,0.7162,1.36,0.20,0.7949,0.4342,0.579,True
test_405,True,True,2.9887,3.59,1.28,0.3431,0.3628,0.000,True
test_406,True,True,4.1529,8.54,15.24,0.0172,0.4642,0.000,True
test_407,True,True,1.7105,5.89,8.72,0.0438,0.4004,0.000,True
test_408,True,True,2.3948,11.92,8.04,0.0553,0.4280,0.000,False
test_409,True,True,3.6335,6.62,12.53,0.0388,0.4470,0.000,True
test_410,True,True,11.4881,42.24,24.09,0.0357,0.2952,0.000,False
test_411,True,True,26.0027,67.88,25.79,0.0305,0.0906,0.189,False
test_412,True,True,6.0151,19.52,9.50,0.1269,0.1092,0.000,False
test_413,True,True,30.1256,84.49,35.84,0.0265,0.1378,0.418,False
test_414,True,True,21.8157,66.63,31.09,0.0351,0.1925,0.000,False
test_415,True,True,5.7015,63.03,54.14,0.0000,0.1768,0.160,False
test_416,True,True,7.9306,37.72,25.31,0.0000,0.3266,0.000,False
test_417,True,True,21.1674,96.05,62.62,0.0000,0.3717,0.032,False
test_418,True,True,8.3362,52.90,39.72,0.0000,0.5019,0.000,False
test_419,True,True,7.3170,54.72,43.12,0.0000,0.3624,0.000,False
test_420,True,True,9.2799,9.29,25.48,0.0430,0.2688,0.000,False
test_421,True,True,1.8128,11.63,8.67,0.0219,0.2479,0.000,False
test_422,True,True,1.3382,4.85,2.62,0.4683,0.2934,0.283,True
test_423,True,True,15.4975,47.71,17.95,0.0490,0.2328,0.000,False
test_424,True,True,3.4940,7.93,1.89,0.2700,0.1258,0.067,True
test_425,True,True,24.3826,10.06,28.86,0.0329,0.1753,0.132,False
test_426,True,True,13.3217,77.50,56.19,0.0000,0.0865,0.140,False
test_427,True,True,29.3873,57.21,9.92,0.0271,0.1265,0.286,False
test_428,True,True,4.9235,5.37,2.94,0.1933,0.1772,0.368,True
test_429,True,True,34.5773,1.47,57.03,0.0242,0.2827,0.082,False
